Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
35.0,4.8,21.185047,72.80859,21.265047,72.88859,14-03-2022,18:15,18:20,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,41
26.0,4.8,19.003517,72.82765,19.063517,72.88765,07-03-2022,18:15,18:30,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Urban,22
30.0,4.8,21.186438,72.794115,21.246438,72.854115,09-03-2022,19:20,19:35,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26
32.0,4.2,12.972161,77.596014,12.992161,77.616014,05-04-2022,09:15,09:20,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20
31.0,4.9,22.311358,73.164798,22.331358,73.184798,09-03-2022,10:15,10:25,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24
39.0,4.1,23.354422,85.3329,23.404422,85.3829,05-04-2022,0.958333333,23:15,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28
30.0,4.9,18.569156,73.774723,18.679156,73.884723,04-04-2022,22:30,22:40,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,40
32.0,4.8,0.0,0.0,0.01,0.01,03-04-2022,11:45,0.5,Windy,High,2,Meal,motorcycle,1.0,No,Metropolitian,27
30.0,4.8,11.026117,76.944652,11.076117,76.994652,03-03-2022,17:30,17:35,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34
38.0,4.0,12.323225,76.630028,12.353225,76.660028,21-03-2022,19:10,19:25,Cloudy,Jam,1,Snack,scooter,1.0,No,,34
22.0,4.8,18.516216,73.842527,18.526216,73.852527,26-03-2022,09:10,09:15,Stormy,Low,2,Drinks,scooter,0.0,No,Urban,14
20.0,4.6,25.449659,81.839744,25.469659,81.859744,17-02-2022,09:30,09:45,Sunny,Low,0,Snack,motorcycle,0.0,No,Urban,11
36.0,5.0,12.972161,77.596014,13.022161,77.646014,13-03-2022,23:55,1,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,19
25.0,4.8,13.005801,80.250744,13.045801,80.290744,26-03-2022,14:50,14:55,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,25
22.0,5.0,13.058616,80.264151,13.078616,80.284151,05-03-2022,0.416666667,10:10,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14
35.0,4.7,9.957144,76.296783,9.987144,76.326783,13-02-2022,21:25,21:40,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,20
37.0,4.5,23.234249,77.434007,23.344249,77.544007,18-02-2022,18:40,18:55,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,39
29.0,4.8,13.029198,77.570997,13.059198,77.600997,01-04-2022,0.75,18:15,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,17
33.0,5.0,19.120083,72.907385,19.140083,72.927385,13-03-2022,10:10,10:15,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,13
37.0,4.0,11.008638,76.984311,11.038638,77.014311,30-03-2022,18:20,18:35,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,32
32.0,4.0,18.51421,73.838429,18.64421,73.968429,12-03-2022,20:55,0.875,Stormy,Jam,0,Snack,motorcycle,1.0,No,Urban,38
21.0,4.7,12.321214,76.621094,12.431214,76.731094,06-04-2022,20:55,0.875,Cloudy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,44
30.0,4.8,21.15276,72.778059,21.28276,72.908059,18-03-2022,22:45,0.958333333,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,27
24.0,4.6,19.131141,72.813074,19.201141,72.883074,18-03-2022,0.958333333,23:05,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,14
33.0,4.2,22.538731,88.364878,22.578731,88.404878,17-02-2022,15:35,15:40,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,31
22.0,4.7,18.53408,73.89852,18.55408,73.91852,24-03-2022,11:20,11:30,Windy,High,0,Meal,motorcycle,0.0,No,Metropolitian,30
21.0,5.0,26.914142,75.805704,27.004142,75.895704,12-03-2022,20:15,20:25,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,10
27.0,4.8,0.0,0.0,0.05,0.05,15-02-2022,21:40,21:55,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,14
22.0,4.9,13.086438,80.220672,13.126439,80.260672,07-03-2022,14:20,14:35,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36
23.0,4.6,13.081878,80.248519,13.191878,80.358519,25-03-2022,17:15,17:20,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27
24.0,4.6,26.474986,80.342796,26.524986,80.392796,11-02-2022,17:10,17:25,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,21
34.0,4.2,12.975996,80.221898,13.055996,80.301898,02-04-2022,20:15,20:30,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,31
34.0,4.7,26.88842,75.800689,27.02842,75.940689,25-03-2022,17:25,17:40,Cloudy,Medium,0,Meal,motorcycle,0.0,Yes,Metropolitian,42
34.0,4.7,13.026286,80.275235,13.136286,80.385235,10-03-2022,19:10,19:15,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,22
32.0,4.7,26.913726,75.75282,26.923726,75.762821,03-03-2022,08:50,08:55,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,26
36.0,5.0,18.994049,72.825203,19.074049,72.905203,10-03-2022,18:15,18:30,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31
39.0,4.9,26.88842,75.800689,26.89842,75.810689,01-04-2022,10:50,11:05,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,15
33.0,4.9,19.065838,72.832658,19.085838,72.852658,05-04-2022,09:55,10:05,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,24
36.0,4.6,22.651847,75.881991,22.711847,75.941991,26-03-2022,17:20,17:30,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28
26.0,4.9,30.366322,78.070453,30.496322,78.200453,14-02-2022,22:30,22:45,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20
24.0,5.0,11.001753,76.986241,11.011753,76.996241,24-03-2022,10:45,10:50,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17
27.0,4.4,12.979166,77.640709,13.109166,77.770709,06-04-2022,20:20,20:25,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37
29.0,5.0,23.374989,85.335486,23.424989,85.385486,28-03-2022,20:10,20:25,Sunny,Jam,2,Drinks,motorcycle,1.0,No,,12
21.0,4.9,0.0,0.0,0.13,0.13,18-03-2022,18:35,18:50,Fog,Medium,1,Snack,scooter,2.0,No,Metropolitian,34
29.0,4.7,22.732225,75.874765,22.762225,75.904765,17-03-2022,17:35,17:50,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,25
37.0,4.6,26.913483,75.803139,26.923483,75.813139,15-03-2022,0.416666667,10:10,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,27
30.0,4.3,22.308096,73.167753,22.328096,73.187753,28-03-2022,0.416666667,10:10,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,30
29.0,4.6,22.569367,88.433187,22.589367,88.453187,17-02-2022,10:15,10:25,Windy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17
39.0,4.8,12.323225,76.630028,12.383225,76.690028,03-04-2022,18:35,18:40,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,34
34.0,4.7,12.325461,76.632278,12.375461,76.682278,11-03-2022,21:25,21:40,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,27
20.0,4.8,0.0,0.0,0.02,0.02,05-04-2022,10:20,10:25,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,21
26.0,4.7,30.342509,78.061187,30.452509,78.171187,14-02-2022,17:30,17:35,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,38
29.0,4.9,21.157729,72.768726,21.197729,72.808726,15-03-2022,16:40,16:55,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,17
20.0,4.8,22.727021,75.884167,22.807021,75.964167,08-03-2022,17:30,17:45,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26
35.0,4.6,18.520016,73.830547,18.650016,73.960547,31-03-2022,22:35,22:50,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22
26.0,4.8,12.981615,80.231598,13.061615,80.311598,31-03-2022,17:55,18:05,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Urban,26
23.0,4.7,18.56245,73.916619,18.57245,73.926619,03-04-2022,09:45,0.416666667,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,13
33.0,4.5,27.161661,78.011544,27.291661,78.141544,16-02-2022,23:15,23:25,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22
27.0,5.0,12.323994,76.626167,12.453994,76.756167,16-03-2022,17:55,0.75,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34
20.0,4.6,21.149834,72.778666,21.239834,72.868666,25-03-2022,23:55,24:10:00,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20
34.0,4.8,12.935662,77.61413,12.965662,77.64413,03-04-2022,21:40,21:45,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,28
28.0,4.6,22.722634,75.886959,22.732634,75.896959,21-03-2022,0.416666667,10:05,Fog,Low,2,Drinks,motorcycle,1.0,No,Urban,14
25.0,4.7,21.175975,72.795503,21.285975,72.905503,12-03-2022,18:40,18:50,Fog,Medium,1,Buffet,scooter,0.0,No,Urban,29
39.0,4.9,12.949934,77.699386,13.009934,77.759386,30-03-2022,21:15,21:20,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33
28.0,4.6,22.695207,75.866059,22.725207,75.896059,01-04-2022,20:25,20:35,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,19
21.0,4.7,23.359194,85.325447,23.469194,85.435447,04-03-2022,0.916666667,22:15,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,39
32.0,4.7,23.39925,85.390464,23.50925,85.500464,02-03-2022,23:25,23:30,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,25
39.0,4.6,11.024839,77.007003,11.064839,77.047003,24-03-2022,15:15,15:30,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,18
34.0,3.8,19.003517,72.82765,19.073517,72.89765,04-04-2022,20:55,21:10,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,37
32.0,4.0,9.970717,76.285447,10.080717,76.395447,14-02-2022,22:45,22:50,Fog,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,37
32.0,4.7,13.026279,80.174568,13.066279,80.214568,15-03-2022,13:35,13:40,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,20
29.0,4.6,11.001852,76.976268,11.081852,77.056268,14-03-2022,19:50,19:55,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25
39.0,4.7,18.593481,73.785901,18.603481,73.795901,30-03-2022,11:20,11:30,Fog,High,2,Buffet,motorcycle,2.0,No,Metropolitian,39
28.0,4.9,13.02978,80.208812,13.05978,80.238812,19-03-2022,22:55,23:10,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Urban,11
36.0,4.9,9.982834,76.283268,10.112834,76.413268,12-02-2022,20:20,20:35,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,41
22.0,4.6,0.0,0.0,0.01,0.01,17-03-2022,08:20,08:25,Stormy,Low,1,Snack,scooter,1.0,No,Urban,11
31.0,4.2,22.761593,75.886362,22.801593,75.926362,01-03-2022,12:10,12:25,Stormy,High,1,Snack,motorcycle,1.0,No,Metropolitian,34
38.0,4.6,26.956431,75.776649,27.026431,75.846649,16-03-2022,21:55,0.916666667,Fog,Jam,1,Meal,scooter,2.0,No,Metropolitian,46
23.0,4.9,22.311603,73.165012,22.351603,73.205012,05-04-2022,14:40,14:45,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,19
33.0,4.5,11.021278,76.995017,11.081278,77.055017,26-03-2022,19:20,19:30,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28
37.0,4.3,13.027018,80.254791,13.067018,80.294791,05-04-2022,12:30,12:40,Fog,High,1,Buffet,scooter,2.0,No,Metropolitian,35
36.0,4.7,30.319528,78.040267,30.339528,78.060267,15-02-2022,11:35,11:40,Windy,High,2,Drinks,motorcycle,1.0,No,Urban,34
31.0,5.0,26.902908,75.792934,26.942908,75.832934,03-03-2022,16:55,17:10,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,16
27.0,4.8,26.892312,75.806896,27.022313,75.936896,02-04-2022,17:55,18:10,Stormy,Medium,2,Snack,scooter,1.0,No,Urban,22
20.0,4.0,23.333017,85.3172,23.393017,85.3772,24-03-2022,22:25,22:35,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,15
31.0,4.1,12.972161,77.596014,13.052161,77.676014,29-03-2022,19:30,19:35,Sunny,Jam,2,Buffet,motorcycle,2.0,No,Metropolitian,34
34.0,4.8,18.546258,73.904337,18.626258,73.984337,04-03-2022,23:35,23:50,Sunny,Low,2,Meal,electric_scooter,1.0,No,Urban,23
28.0,4.5,12.297954,76.665169,12.337954,76.705169,11-03-2022,16:20,16:30,Fog,Medium,2,Meal,electric_scooter,0.0,No,Urban,16
26.0,4.6,22.311603,73.165012,22.361603,73.215012,05-03-2022,20:10,20:20,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,30
28.0,4.7,26.892312,75.806896,26.932312,75.846896,07-03-2022,16:25,16:40,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28
30.0,4.1,13.022394,80.242439,13.072394,80.292439,03-04-2022,21:55,22:05,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,33
23.0,4.7,11.003008,76.97544,11.063009,77.03544,03-04-2022,0.791666667,19:05,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,23
,,26.479108,80.315042,26.539108,80.375042,17-02-2022,,18:45,Fog,Medium,1,Drinks,motorcycle,0.0,No,Urban,17
29.0,4.7,12.975996,80.221898,13.015996,80.261898,24-03-2022,15:50,0.666666667,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,11
29.0,4.8,26.911378,75.789034,26.941378,75.819034,15-03-2022,19:30,19:40,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25
27.0,4.9,17.411028,78.329645,17.541028,78.459645,29-03-2022,20:55,0.875,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32
38.0,4.7,12.98041,77.640489,13.07041,77.730489,16-03-2022,21:10,21:25,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,19
29.0,4.3,15.516833,73.768172,15.546833,73.798172,15-02-2022,23:35,23:40,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,19
39.0,4.8,22.310526,73.170937,22.370526,73.230937,01-04-2022,19:55,20:10,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,37
25.0,4.7,12.337928,76.617889,12.447928,76.727889,06-03-2022,19:25,19:30,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27
34.0,4.4,0.0,0.0,0.04,0.04,13-02-2022,16:20,16:30,Stormy,Medium,1,Buffet,scooter,0.0,No,Urban,34
37.0,5.0,11.006686,76.951736,11.026686,76.971736,01-03-2022,08:10,08:15,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,26
38.0,4.8,22.514119,88.362504,22.554119,88.402504,11-02-2022,16:55,0.708333333,Stormy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,34
22.0,5.0,11.001852,76.976268,11.011852,76.986268,07-03-2022,09:55,0.416666667,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,17
39.0,4.9,19.055831,72.833984,19.105831,72.883984,15-03-2022,0.875,21:15,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,23
34.0,4.6,12.970221,77.645396,13.000221,77.675396,26-03-2022,19:55,20:10,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34
24.0,4.8,13.02978,80.208812,13.03978,80.218812,13-03-2022,08:10,08:25,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22
,,13.027018,80.254791,13.047018,80.274791,13-03-2022,09:25,09:35,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
33.0,4.2,22.552672,88.352885,22.622672,88.422885,14-02-2022,19:10,19:25,Sunny,Jam,1,Meal,motorcycle,1.0,No,Urban,34
37.0,4.9,18.536718,73.830327,18.616719,73.910327,20-03-2022,17:30,17:35,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,46
20.0,4.6,11.003008,76.97544,11.063009,77.03544,05-03-2022,23:55,24:10:00,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,19
24.0,4.8,13.044694,80.26147,13.114694,80.33147,02-03-2022,22:15,22:20,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23
33.0,4.5,26.913987,75.752891,27.003987,75.842891,25-03-2022,17:50,18:05,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,22
23.0,4.3,25.459775,81.834841,25.519775,81.894841,13-02-2022,21:40,21:55,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,38
32.0,4.1,17.455894,78.375467,17.485894,78.405467,19-03-2022,22:25,22:40,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30
25.0,4.6,23.359407,85.325055,23.399407,85.365055,24-03-2022,0.541666667,13:10,Windy,High,0,Meal,motorcycle,0.0,No,Metropolitian,24
29.0,4.9,22.527893,88.368628,22.587893,88.428628,15-02-2022,22:15,22:20,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18
30.0,3.7,26.49095,80.318656,26.56095,80.388656,14-02-2022,20:30,20:35,Windy,Jam,2,Snack,scooter,2.0,No,Metropolitian,43
30.0,4.9,22.753659,75.903365,22.843659,75.993365,20-03-2022,19:25,19:30,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,39
37.0,5.0,21.149569,72.772697,21.199569,72.822697,26-03-2022,20:20,20:30,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,33
21.0,4.6,26.911927,75.797282,26.951927,75.837282,26-03-2022,15:25,15:35,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Urban,23
35.0,3.9,19.12663,72.829976,19.20663,72.909976,29-03-2022,19:55,20:10,Windy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,38
31.0,4.9,22.695207,75.866059,22.775207,75.946059,06-04-2022,23:10,23:25,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,23
36.0,4.9,22.760072,75.892574,22.770072,75.902574,05-03-2022,09:30,09:35,Cloudy,Low,2,Drinks,scooter,1.0,No,,18
37.0,4.3,12.986047,80.218114,13.096047,80.328114,02-03-2022,20:10,20:15,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,45
23.0,4.7,0.0,0.0,0.13,0.13,06-03-2022,22:25,22:30,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,15
35.0,4.9,21.186608,72.794136,21.236608,72.844136,19-03-2022,17:10,17:15,Sandstorms,Medium,2,Meal,electric_scooter,0.0,No,Urban,29
27.0,4.0,12.986047,80.218114,13.026047,80.258114,17-03-2022,13:30,13:40,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33
22.0,4.8,9.959778,76.296106,9.989778,76.326106,11-02-2022,22:35,22:40,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21
25.0,4.6,23.374989,85.335486,23.394989,85.355486,05-03-2022,08:10,08:20,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,18
22.0,4.8,22.745536,75.893106,22.775536,75.923106,30-03-2022,23:50,23:55,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,16
33.0,4.6,19.221315,72.862381,19.331315,72.972381,12-03-2022,20:40,20:50,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,20
38.0,4.6,19.876219,75.346017,19.966219,75.436017,18-02-2022,17:55,0.75,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,22
23.0,4.0,0.0,0.0,0.13,0.13,12-02-2022,0.833333333,20:10,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,34
22.0,4.6,11.024839,77.007003,11.114839,77.097003,23-03-2022,18:10,18:15,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,20
21.0,5.0,19.875016,75.322405,19.955016,75.402405,12-02-2022,23:45,23:55,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20
25.0,4.8,12.323978,76.627961,12.393978,76.697961,04-04-2022,20:40,20:55,Sunny,Jam,0,Buffet,motorcycle,0.0,No,,27
24.0,4.9,12.3085,76.665808,12.3185,76.675808,03-04-2022,08:15,08:25,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23
37.0,4.9,18.554382,73.798206,18.624382,73.868206,08-03-2022,17:25,17:35,Cloudy,Medium,2,Buffet,scooter,3.0,No,Metropolitian,43
30.0,4.5,22.753839,75.897429,22.813838,75.957429,15-03-2022,19:50,0.833333333,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,30
34.0,4.9,27.163303,78.057044,27.213303,78.107044,11-02-2022,18:20,18:25,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,19
32.0,4.2,26.914142,75.805704,27.024142,75.915704,02-04-2022,21:10,21:15,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,39
31.0,4.8,12.914264,77.6784,13.024264,77.7884,25-03-2022,22:45,22:55,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,23
39.0,4.7,12.981615,80.231598,13.111615,80.361598,08-03-2022,19:40,19:50,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,17
26.0,4.6,10.006881,76.345397,10.016881,76.355397,11-02-2022,09:20,09:25,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,10
25.0,4.7,22.751857,75.866699,22.801857,75.916699,11-03-2022,17:55,18:10,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,22
33.0,4.0,18.592718,73.773572,18.722718,73.903572,02-04-2022,21:55,22:05,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,40
26.0,4.7,17.455894,78.375467,17.505894,78.425467,30-03-2022,20:40,20:45,Fog,Jam,2,Meal,scooter,1.0,No,Urban,24
35.0,4.9,18.994237,72.825553,19.024237,72.855553,15-03-2022,20:35,20:45,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Urban,19
30.0,4.7,10.994136,76.963303,11.004136,76.973303,03-04-2022,10:40,10:45,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,24
23.0,4.6,18.563934,73.915367,18.653934,74.005367,06-03-2022,21:15,21:25,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,29
36.0,5.0,18.53408,73.89852,18.62408,73.98852,14-03-2022,18:40,18:50,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,22
26.0,5.0,13.086438,80.220672,13.126439,80.260672,21-03-2022,15:50,0.666666667,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,15
,,19.254567,72.848923,19.384567,72.978923,08-03-2022,20:20,20:30,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,26
33.0,5.0,19.254567,72.848923,19.264567,72.858923,17-03-2022,11:30,11:45,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,28
38.0,4.3,18.593481,73.785901,18.603481,73.795901,07-03-2022,08:15,08:20,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22
35.0,4.7,22.538999,88.322337,22.558999,88.342337,11-02-2022,09:40,09:45,Stormy,Low,1,Meal,scooter,1.0,No,Urban,23
36.0,4.9,17.41233,78.449654,17.43233,78.469654,26-03-2022,09:15,09:30,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,24
33.0,4.2,19.176269,72.836721,19.236269,72.896721,11-03-2022,18:10,18:20,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32
22.0,4.8,17.411028,78.329645,17.431028,78.349645,03-04-2022,08:50,0.375,Stormy,Low,1,Snack,scooter,0.0,No,Urban,18
30.0,4.8,12.933298,77.614293,13.013298,77.694293,10-03-2022,20:55,21:10,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30
38.0,4.1,12.98041,77.640489,13.11041,77.770489,06-03-2022,0.958333333,23:05,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,36
35.0,5.0,19.22384,72.841347,19.27384,72.891347,13-03-2022,19:50,20:05,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,31
33.0,4.1,10.994136,76.963303,11.074136,77.043303,10-03-2022,18:20,18:25,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,43
37.0,4.6,12.323225,76.630028,12.353225,76.660028,28-03-2022,18:25,18:30,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,16
37.0,4.3,22.727021,75.884167,22.747021,75.904167,21-03-2022,11:20,11:30,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,39
34.0,4.7,22.75004,75.902847,22.79004,75.942847,24-03-2022,12:15,12:20,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,28
22.0,4.9,19.875908,75.358888,19.895908,75.378888,11-02-2022,09:30,09:45,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Urban,12
33.0,4.2,11.026117,76.944652,11.116117,77.034652,27-03-2022,17:15,17:25,Cloudy,Medium,2,Meal,scooter,2.0,No,Urban,41
20.0,4.8,13.081878,80.248519,13.121878,80.288519,03-04-2022,16:45,16:50,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,20
39.0,4.1,22.751857,75.866699,22.861857,75.976699,10-03-2022,18:45,0.791666667,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,35
32.0,4.3,23.359194,85.325447,23.469194,85.435447,27-03-2022,19:55,20:05,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,42
38.0,5.0,12.297954,76.665169,12.387954,76.755169,14-03-2022,0.791666667,19:05,Cloudy,Medium,2,Meal,electric_scooter,2.0,Yes,Metropolitian,43
29.0,5.0,12.297954,76.665169,12.337954,76.705169,01-04-2022,16:20,16:35,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,20
27.0,4.6,21.170096,72.789122,21.280096,72.899122,18-03-2022,22:45,0.958333333,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,19
30.0,4.7,26.913987,75.752891,26.953987,75.792891,09-03-2022,16:55,17:05,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,18
25.0,4.5,11.000762,76.981876,11.050762,77.031876,07-03-2022,17:25,17:35,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,20
